#Time Total flux(top) flux(bottom)
14220.68812 3.291802811e-11 0 0
14223.24243 3.292394079e-11 0 0
14225.79675 3.292985347e-11 0 0
14228.35106 3.293576615e-11 0 0
14230.76727 3.294135915e-11 0 0
14233.18349 3.294695216e-11 0 0
14236.20374 3.295394339e-11 0 0
14239.22399 3.296093462e-11 0 0
14241.9824 3.296731973e-11 0 0
14244.58556 3.297334548e-11 0 0
14247.18872 3.297937123e-11 0 0
14250.44267 3.298690341e-11 0 0
14253.69662 3.29944356e-11 0 0
14256.95057 3.300196778e-11 0 0
14260.20452 3.300949997e-11 0 0
14262.88389 3.301570211e-11 0 0
14265.68899 3.302219532e-11 0 0
14268.49409 3.302868852e-11 0 0
14271.2992 3.303518173e-11 0 0
14274.1043 3.304167493e-11 0 0
14276.90941 3.304816814e-11 0 0
14279.82319 3.30549129e-11 0 0
14282.4064 3.306089248e-11 0 0
14284.98962 3.306687207e-11 0 0
14287.57284 3.307285165e-11 0 0
14290.15606 3.307883124e-11 0 0
14293.38506 3.308630569e-11 0 0
14296.61407 3.309378014e-11 0 0
14299.51408 3.310049304e-11 0 0
14302.16083 3.310661968e-11 0 0
14304.80758 3.311274632e-11 0 0
14308.116 3.312040458e-11 0 0
14311.42441 3.312806285e-11 0 0
14314.73283 3.313572112e-11 0 0
14318.04125 3.314337938e-11 0 0
14320.73387 3.31496122e-11 0 0
14323.57603 3.315619119e-11 0 0
14326.4182 3.316277019e-11 0 0
14329.26036 3.316934918e-11 0 0
14332.10253 3.317592817e-11 0 0
14334.94469 3.318250716e-11 0 0
14337.80537 3.318912901e-11 0 0
14340.39957 3.319513401e-11 0 0
14342.99377 3.320113901e-11 0 0
14345.58796 3.320714401e-11 0 0
14348.18216 3.321314901e-11 0 0
14351.4249 3.322065525e-11 0 0
14354.66764 3.322816148e-11 0 0
14357.50678 3.323473347e-11 0 0
14360.1635 3.324088319e-11 0 0
14362.82021 3.324703291e-11 0 0
14365.24322 3.325264163e-11 0 0
14367.66622 3.325825035e-11 0 0
14370.08922 3.326385908e-11 0 0
14372.51222 3.32694678e-11 0 0
14374.93523 3.327507652e-11 0 0
14377.47394 3.32809531e-11 0 0
14380.01266 3.328682968e-11 0 0
14382.55138 3.329270625e-11 0 0
14384.99893 3.32983718e-11 0 0
14387.44649 3.330403736e-11 0 0
14390.50591 3.331111927e-11 0 0
14393.56534 3.331820118e-11 0 0
14396.27287 3.332446851e-11 0 0
14398.89895 3.333054731e-11 0 0
14401.52503 3.333662611e-11 0 0
14403.94826 3.334223537e-11 0 0
14406.3715 3.334784464e-11 0 0
14408.79474 3.33534539e-11 0 0
14411.21798 3.335906317e-11 0 0
14413.64121 3.336467243e-11 0 0
14416.16113 3.337050548e-11 0 0
14418.68104 3.337633853e-11 0 0
14421.20095 3.338217158e-11 0 0
14423.72087 3.338800462e-11 0 0
14426.24078 3.339383767e-11 0 0
14429.39068 3.340112901e-11 0 0
14432.54059 3.340842035e-11 0 0
14435.20997 3.341459939e-11 0 0
14437.87935 3.342077842e-11 0 0
14440.54873 3.342695745e-11 0 0
14443.04106 3.343272664e-11 0 0
14445.53338 3.343849584e-11 0 0
14448.02571 3.344426503e-11 0 0
14450.51804 3.345003422e-11 0 0
14453.01036 3.345580342e-11 0 0
14455.52885 3.346163317e-11 0 0
14458.04734 3.346746292e-11 0 0
14460.56583 3.347329266e-11 0 0
14463.08432 3.347912241e-11 0 0
14465.6028 3.348495216e-11 0 0
14468.75091 3.349223935e-11 0 0
14471.8173 3.349933737e-11 0 0
14474.42183 3.350536628e-11 0 0
14477.02636 3.351139519e-11 0 0
14479.63088 3.351742411e-11 0 0
14482.88654 3.352496025e-11 0 0
14486.12257 3.353245095e-11 0 0
14489.3586 3.353994165e-11 0 0
14492.24767 3.35466292e-11 0 0
14494.90001 3.35527688e-11 0 0
14497.89963 3.355971227e-11 0 0
14500.32389 3.356532389e-11 0 0
14502.74815 3.357093552e-11 0 0
14505.1724 3.357654714e-11 0 0
14507.59666 3.358215876e-11 0 0
14510.41296 3.358867789e-11 0 0
14512.92304 3.359448816e-11 0 0
14515.43311 3.360029843e-11 0 0
14517.94318 3.36061087e-11 0 0
14520.45325 3.361191896e-11 0 0
14523.59085 3.361918181e-11 0 0
14526.72845 3.362644466e-11 0 0
14529.79771 3.363354935e-11 0 0
14532.42795 3.363963777e-11 0 0
14535.05819 3.364572619e-11 0 0
14538.34599 3.365333673e-11 0 0
14541.63379 3.366094727e-11 0 0
14544.89987 3.366850753e-11 0 0
14548.16594 3.367606778e-11 0 0
14550.91212 3.368242459e-11 0 0
14553.64831 3.368875828e-11 0 0
14556.38451 3.369509197e-11 0 0
14558.97188 3.370108116e-11 0 0
14561.55925 3.370707035e-11 0 0
14564.14661 3.371305954e-11 0 0
14567.38083 3.372054605e-11 0 0
14569.98347 3.37265706e-11 0 0
14572.58612 3.373259514e-11 0 0
14575.18876 3.373861969e-11 0 0
14577.68447 3.374439673e-11 0 0
14580.80411 3.375161801e-11 0 0
14583.92375 3.375883929e-11 0 0
14587.04339 3.376606057e-11 0 0
14589.70581 3.377222348e-11 0 0
14592.36822 3.37783864e-11 0 0
14595.69625 3.378609006e-11 0 0
14599.02428 3.379379372e-11 0 0
14602.2962 3.380136749e-11 0 0
14605.56811 3.380894125e-11 0 0
14608.35914 3.381540187e-11 0 0
14611.07433 3.382168694e-11 0 0
14613.78952 3.3827972e-11 0 0
14616.33821 3.383387166e-11 0 0
14618.8869 3.383977133e-11 0 0
14621.43559 3.384567099e-11 0 0
14624.62144 3.385304554e-11 0 0
14627.26512 3.385916508e-11 0 0
14629.9088 3.386528462e-11 0 0
14632.55248 3.387140417e-11 0 0
14635.00644 3.387708454e-11 0 0
14638.07389 3.3884185e-11 0 0
14641.14133 3.389128547e-11 0 0
14644.20878 3.389838594e-11 0 0
14646.90769 3.390463334e-11 0 0
14649.5844 3.391082933e-11 0 0
14652.87099 3.391843706e-11 0 0
14655.38249 3.392425064e-11 0 0
14657.89399 3.393006421e-11 0 0
14660.4055 3.393587779e-11 0 0
14662.917 3.394169137e-11 0 0
14665.53655 3.394775506e-11 0 0
14668.09649 3.395368075e-11 0 0
14670.65643 3.395960645e-11 0 0
14673.0579 3.396516535e-11 0 0
14675.45938 3.397072424e-11 0 0
14678.46124 3.39776729e-11 0 0
14681.46311 3.398462155e-11 0 0
14684.27281 3.399112541e-11 0 0
14686.87072 3.399713898e-11 0 0
14689.46862 3.400315256e-11 0 0
14692.71601 3.401066955e-11 0 0
14695.96339 3.401818653e-11 0 0
14699.21078 3.402570352e-11 0 0
14702.45816 3.403322051e-11 0 0
14705.15728 3.403946838e-11 0 0
14707.92457 3.404587405e-11 0 0
14710.69186 3.405227972e-11 0 0
14713.45915 3.405868539e-11 0 0
14716.22644 3.406509106e-11 0 0
14718.99373 3.407149673e-11 0 0
14722.01081 3.40784806e-11 0 0
14724.59485 3.408446208e-11 0 0
14727.17888 3.409044355e-11 0 0
14729.76292 3.409642503e-11 0 0
14732.34695 3.41024065e-11 0 0
14735.577 3.410988336e-11 0 0
14738.80705 3.411736022e-11 0 0
14741.78673 3.412425752e-11 0 0
14744.43298 3.413038302e-11 0 0
14747.07924 3.413650852e-11 0 0
14750.38705 3.414416538e-11 0 0
14753.69486 3.415182224e-11 0 0
14756.98794 3.415944498e-11 0 0
14760.28101 3.416706773e-11 0 0
14762.99062 3.417333989e-11 0 0
14765.79005 3.417981996e-11 0 0
14768.58949 3.418630003e-11 0 0
14771.38892 3.41927801e-11 0 0
14774.18835 3.419926017e-11 0 0
14776.98778 3.420574025e-11 0 0
14779.94146 3.421257735e-11 0 0
14782.52846 3.42185657e-11 0 0
14785.11546 3.422455404e-11 0 0
14787.70247 3.423054239e-11 0 0
14790.28947 3.423653073e-11 0 0
14793.52324 3.42440162e-11 0 0
14796.75701 3.425150166e-11 0 0
14799.6804 3.425826868e-11 0 0
14802.32792 3.42643971e-11 0 0
14804.97543 3.427052552e-11 0 0
14808.28483 3.427818604e-11 0 0
14811.59422 3.428584656e-11 0 0
14814.89954 3.429349765e-11 0 0
14818.20486 3.430114875e-11 0 0
14820.90144 3.430739074e-11 0 0
14823.7324 3.431394379e-11 0 0
